Time,จุดตรวจววัด,วันที่,เวลา,Opacity(%),SO2(ppm),NOx(ppm),O2(%),CO(ppm),Temp.(°C),Flow(m3/hr),
2022-11-20 23:16:09, BPK-T3, 2022-11-20, 22:00:00, 0, 0, 0, ERR, 
2022-11-20 23:16:09, BPK-T4, 2022-11-20, 22:00:00, 0, 0, 0, ERR, 
2022-11-20 23:16:09, BPK-C51, 2022-11-20, 22:00:00, 43.12, ERR, 3.42, 3.74, 
2022-11-20 23:16:09, BPK-C52, 2022-11-20, 22:00:00, 0, 0, 0, 0, 
2022-11-20 23:16:09, BPK-C11, -, -, -, -, -, -, -, -, -, 
2022-11-20 23:16:09, ฺBPK-C12, -, -, -, -, -, -, -, -, -, 
