Time,จุดตรวจววัด,วันที่,เวลา,SO2(ppm),NOx(ppm),O2(%),Particulate(mg/m3),
2022-11-20 23:16:09, MM-T8, 2022-11-20, 22:00:00, 137.1, 182.81, 7.29, 
2022-11-20 23:16:09, MM-T9, 2022-11-20, 22:00:00, 68.18, 149.65, 10.06, 
2022-11-20 23:16:09, MM-T10, 2022-11-20, 22:00:00, 110.26, 210.66, 5.88, 
2022-11-20 23:16:09, MM-T11, 2022-11-20, 22:00:00, 57.52, 198.45, 5.75, 
2022-11-20 23:16:09, MM-T12, 2022-11-20, 22:00:00, 84.5, 176.91, 5.1, 
2022-11-20 23:16:09, MM-T13, 2022-11-20, 22:00:00, 103.72, 185.92, 5.15, 
2022-11-20 23:16:09, MM-T14, 2022-11-07, 15:00:00, 40.23, 66.73, 6.31, 3.52, 
